threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.24,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.133348214285714,19.302500000000002,-16.473214285714285,-17.700000000000003
0.25,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.119955357142857,19.302500000000002,-16.459821428571427,-17.700000000000003
0.26,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.102098214285714,19.302500000000002,-16.441964285714285,-17.700000000000003
0.27,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.09763392857143,19.302500000000002,-16.4375,-17.700000000000003
0.28,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,17.99941964285714,19.302500000000002,-16.339285714285715,-17.700000000000003
0.29,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,17.986026785714284,19.302500000000002,-16.325892857142858,-17.700000000000003
0.3,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,17.93691964285714,19.283,-16.276785714285715,-17.6535
0.31,224,112,112,224,111,112,1,0.4977578475336323,0.9910714285714286,1.0,0.008928571428571428,17.952936936936933,19.283,-16.29495495495496,-17.64
0.32,224,112,112,224,110,112,2,0.4954954954954955,0.9821428571428571,1.0,0.017857142857142856,18.030690909090907,19.225,-16.365209090909094,-17.616500000000002
0.33,224,112,112,224,109,112,3,0.49321266968325794,0.9732142857142857,1.0,0.026785714285714284,18.114220183486236,19.283,-16.435293577981653,-17.6
0.34,224,112,112,222,108,110,4,0.4954128440366973,0.9642857142857143,0.9821428571428571,0.03571428571428571,18.197092592592593,19.283,-16.50786111111111,-17.616500000000002
0.35,224,112,112,222,108,110,4,0.4954128440366973,0.9642857142857143,0.9821428571428571,0.03571428571428571,18.178574074074074,19.283,-16.489342592592592,-17.616500000000002
0.36,224,112,112,222,108,110,4,0.4954128440366973,0.9642857142857143,0.9821428571428571,0.03571428571428571,18.12301851851852,19.283,-16.43378703703704,-17.616500000000002
0.37,224,112,112,222,108,110,4,0.4954128440366973,0.9642857142857143,0.9821428571428571,0.03571428571428571,18.095240740740742,19.225,-16.40600925925926,-17.616500000000002
0.38,224,112,112,221,108,109,4,0.4976958525345622,0.9642857142857143,0.9732142857142857,0.03571428571428571,18.016537037037036,19.167,-16.327305555555558,-17.55
0.39,224,112,112,220,108,109,4,0.4976958525345622,0.9642857142857143,0.9732142857142857,0.03571428571428571,17.947092592592593,19.167,-16.25786111111111,-17.484
0.4,224,112,112,217,106,108,6,0.4953271028037383,0.9464285714285714,0.9642857142857143,0.05357142857142857,17.856396226415097,19.167,-16.162783018867923,-17.484
0.41,224,112,112,214,106,105,6,0.5023696682464455,0.9464285714285714,0.9375,0.05357142857142857,17.60167924528302,19.167,-15.908066037735848,-17.455
0.42,224,112,112,213,105,104,7,0.5023923444976076,0.9375,0.9285714285714286,0.0625,17.62264761904762,19.072,-15.921790476190477,-17.468
0.43,224,112,112,212,105,103,7,0.5048076923076923,0.9375,0.9196428571428571,0.0625,17.565504761904762,19.072,-15.86464761904762,-17.442
0.44,224,112,112,210,105,102,7,0.5072463768115942,0.9375,0.9107142857142857,0.0625,17.536933333333334,19.072,-15.83607619047619,-17.4
0.45,224,112,112,209,103,101,9,0.5049019607843137,0.9196428571428571,0.9017857142857143,0.08035714285714286,17.35647572815534,19.045,-15.64846601941748,-17.3
0.46,224,112,112,205,103,98,9,0.5124378109452736,0.9196428571428571,0.875,0.08035714285714286,17.094339805825243,19.02,-15.38633009708738,-17.227
0.47,224,112,112,198,102,93,10,0.5230769230769231,0.9107142857142857,0.8303571428571429,0.08928571428571429,16.928088235294116,19.000500000000002,-15.208970588235298,-17.2135
0.48,224,112,112,196,102,91,10,0.5284974093264249,0.9107142857142857,0.8125,0.08928571428571429,16.57514705882353,18.867,-14.856029411764709,-16.925
0.49,224,112,112,191,98,88,14,0.5268817204301075,0.875,0.7857142857142857,0.125,16.726795918367348,18.8155,-15.025183673469389,-16.9085
0.5,224,112,112,180,96,79,16,0.5485714285714286,0.8571428571428571,0.7053571428571429,0.14285714285714285,16.6283125,18.807000000000002,-14.907552083333334,-16.875999999999998
0.51,224,112,112,174,95,73,17,0.5654761904761905,0.8482142857142857,0.6517857142857143,0.15178571428571427,16.392473684210525,18.65,-14.656757894736845,-16.781
0.52,224,112,112,169,92,68,20,0.575,0.8214285714285714,0.6071428571428571,0.17857142857142858,16.156967391304345,18.573999999999998,-14.424000000000001,-16.4715
0.53,224,112,112,158,89,61,23,0.5933333333333334,0.7946428571428571,0.5446428571428571,0.20535714285714285,15.694179775280901,18.425,-13.941123595505616,-16.4
0.54,224,112,112,145,84,55,28,0.60431654676259,0.75,0.49107142857142855,0.25,15.604642857142856,18.4665,-13.830952380952382,-16.259
0.55,224,112,112,132,81,46,31,0.6377952755905512,0.7232142857142857,0.4107142857142857,0.2767857142857143,15.320555555555558,18.433,-13.517395061728394,-15.933
0.56,224,112,112,127,78,44,34,0.639344262295082,0.6964285714285714,0.39285714285714285,0.30357142857142855,14.689423076923076,17.775,-12.882166666666667,-15.357000000000001
0.57,224,112,112,117,77,36,35,0.6814159292035398,0.6875,0.32142857142857145,0.3125,13.62477922077922,16.167,-11.818298701298701,-14.399999999999999
0.58,224,112,112,113,73,34,39,0.6822429906542056,0.6517857142857143,0.30357142857142855,0.3482142857142857,13.465863013698629,15.533000000000001,-11.617931506849315,-13.167000000000002
0.59,224,112,112,109,71,31,41,0.696078431372549,0.6339285714285714,0.2767857142857143,0.36607142857142855,12.780591549295773,14.652999999999999,-10.949943661971831,-13.0
0.6,224,112,112,98,66,24,46,0.7333333333333333,0.5892857142857143,0.21428571428571427,0.4107142857142857,12.432621212121212,14.043,-10.611560606060607,-12.632
0.61,224,112,112,93,60,23,52,0.7228915662650602,0.5357142857142857,0.20535714285714285,0.4642857142857143,12.563016666666668,14.26,-10.7286,-12.6405
0.62,224,112,112,88,52,22,60,0.7027027027027027,0.4642857142857143,0.19642857142857142,0.5357142857142857,13.025000000000002,15.467,-11.265269230769231,-13.516
0.63,224,112,112,76,44,18,68,0.7096774193548387,0.39285714285714285,0.16071428571428573,0.6071428571428571,13.525772727272727,15.937,-11.640727272727274,-13.935
0.64,224,112,112,69,42,14,70,0.75,0.375,0.125,0.625,13.028452380952382,15.05,-11.125904761904762,-13.185
0.65,224,112,112,61,40,10,72,0.8,0.35714285714285715,0.08928571428571429,0.6428571428571429,12.258199999999999,14.1165,-10.309700000000001,-11.8675
0.66,224,112,112,57,32,10,80,0.7619047619047619,0.2857142857142857,0.08928571428571429,0.7142857142857143,13.07471875,14.633000000000001,-11.23540625,-12.2335
0.67,224,112,112,49,26,9,86,0.7428571428571429,0.23214285714285715,0.08035714285714286,0.7678571428571429,12.603000000000002,14.276,-10.802769230769231,-12.0
0.68,224,112,112,43,22,7,90,0.7586206896551724,0.19642857142857142,0.0625,0.8035714285714286,12.688409090909092,15.0925,-10.835045454545456,-12.839500000000001
0.69,224,112,112,35,18,7,94,0.72,0.16071428571428573,0.0625,0.8392857142857143,13.410222222222222,15.740499999999999,-11.616,-13.422
0.7,224,112,112,28,16,5,96,0.7619047619047619,0.14285714285714285,0.044642857142857144,0.8571428571428571,12.60375,14.183,-10.7591875,-12.589500000000001
0.71,224,112,112,23,13,3,99,0.8125,0.11607142857142858,0.026785714285714284,0.8839285714285714,14.302615384615386,16.4,-12.574923076923076,-13.611
0.72,224,112,112,16,8,3,104,0.7272727272727273,0.07142857142857142,0.026785714285714284,0.9285714285714286,17.3145,19.069,-15.739875000000001,-17.6665
0.73,224,112,112,13,7,2,105,0.7777777777777778,0.0625,0.017857142857142856,0.9375,17.890142857142855,18.833,-16.281857142857145,-17.629
0.74,224,112,112,12,6,2,106,0.75,0.05357142857142857,0.017857142857142856,0.9464285714285714,17.614333333333335,18.819,-15.967666666666668,-17.514499999999998
0.75,224,112,112,10,6,1,106,0.8571428571428571,0.05357142857142857,0.008928571428571428,0.9464285714285714,16.281000000000002,16.207,-14.634333333333336,-15.022
0.76,224,112,112,7,4,1,108,0.8,0.03571428571428571,0.008928571428571428,0.9642857142857143,16.2,16.2,-14.391499999999999,-14.6665
0.77,224,112,112,4,3,0,109,1.0,0.026785714285714284,0.0,0.9732142857142857,17.133333333333333,18.333,-15.777666666666667,-17.433
0.78,224,112,112,3,2,0,110,1.0,0.017857142857142856,0.0,0.9821428571428571,16.5335,16.5335,-14.95,-14.95
0.79,224,112,112,3,2,0,110,1.0,0.017857142857142856,0.0,0.9821428571428571,14.5335,14.5335,-12.95,-12.95
0.8,224,112,112,1,0,0,112,,0.0,0.0,1.0,,,,
0.81,224,112,112,1,0,0,112,,0.0,0.0,1.0,,,,
0.82,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.83,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.84,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.85,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.86,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.87,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.88,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.89,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.9,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.91,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.92,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.93,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.94,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.95,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.96,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.97,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.98,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.99,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
