threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.63,224,112,112,163,78,73,34,0.5165562913907285,0.6964285714285714,0.6517857142857143,0.30357142857142855,13.017858974358973,15.063,-11.237320512820514,-13.3565
0.64,224,112,112,155,75,70,37,0.5172413793103449,0.6696428571428571,0.625,0.33035714285714285,12.849346666666666,15.033000000000001,-11.0684,-12.933
0.65,224,112,112,150,73,67,39,0.5214285714285715,0.6517857142857143,0.5982142857142857,0.3482142857142857,12.26258904109589,13.799,-10.473945205479453,-11.942
0.66,224,112,112,145,69,64,43,0.518796992481203,0.6160714285714286,0.5714285714285714,0.38392857142857145,12.286246376811594,15.074000000000002,-10.49731884057971,-12.399999999999999
0.67,224,112,112,141,66,62,46,0.515625,0.5892857142857143,0.5535714285714286,0.4107142857142857,11.68260606060606,13.005500000000001,-9.919651515151514,-11.5915
0.68,224,112,112,132,61,55,51,0.5258620689655172,0.5446428571428571,0.49107142857142855,0.45535714285714285,11.399934426229509,13.081,-9.647540983606557,-11.611
0.69,224,112,112,120,56,48,56,0.5384615384615384,0.5,0.42857142857142855,0.5,10.99269642857143,12.5525,-9.244732142857142,-10.8175
0.7,224,112,112,109,50,44,62,0.5319148936170213,0.44642857142857145,0.39285714285714285,0.5535714285714286,11.419839999999999,12.5525,-9.67828,-10.3045
0.71,224,112,112,101,46,40,66,0.5348837209302325,0.4107142857142857,0.35714285714285715,0.5892857142857143,11.297630434782606,12.5525,-9.554717391304347,-10.8175
0.72,224,112,112,92,42,34,70,0.5526315789473685,0.375,0.30357142857142855,0.625,10.924904761904763,12.236,-9.208142857142857,-10.8175
0.73,224,112,112,85,40,30,72,0.5714285714285714,0.35714285714285715,0.26785714285714285,0.6428571428571429,10.4328,11.559500000000002,-8.737725000000001,-9.914499999999999
0.74,224,112,112,73,34,26,78,0.5666666666666667,0.30357142857142855,0.23214285714285715,0.6964285714285714,10.799676470588237,11.1365,-9.146382352941178,-9.95
0.75,224,112,112,65,31,21,81,0.5961538461538461,0.2767857142857143,0.1875,0.7232142857142857,10.255612903225808,10.933,-8.585645161290323,-9.133
0.76,224,112,112,60,29,19,83,0.6041666666666666,0.25892857142857145,0.16964285714285715,0.7410714285714286,10.578482758620687,10.933,-8.869275862068966,-9.133
0.77,224,112,112,50,22,19,90,0.5365853658536586,0.19642857142857142,0.16964285714285715,0.8035714285714286,10.46618181818182,11.207,-8.833727272727273,-9.4375
0.78,224,112,112,40,19,16,93,0.5428571428571428,0.16964285714285715,0.14285714285714285,0.8303571428571429,9.986578947368422,11.481000000000002,-8.360684210526315,-9.899999999999999
0.79,224,112,112,33,18,12,94,0.6,0.16071428571428573,0.10714285714285714,0.8392857142857143,9.403555555555556,10.9165,-7.826555555555554,-8.8165
0.8,224,112,112,30,15,11,97,0.5769230769230769,0.13392857142857142,0.09821428571428571,0.8660714285714286,9.202066666666667,7.433,-7.6185333333333345,-6.332999999999998
0.81,224,112,112,21,10,8,102,0.5555555555555556,0.08928571428571429,0.07142857142857142,0.9107142857142857,8.555499999999999,6.7995,-7.1018,-5.399499999999999
0.82,224,112,112,17,9,4,103,0.6923076923076923,0.08035714285714286,0.03571428571428571,0.9196428571428571,9.023888888888887,7.433,-7.506555555555555,-6.332999999999998
0.83,224,112,112,13,6,4,106,0.6,0.05357142857142857,0.03571428571428571,0.9464285714285714,5.557666666666667,3.666499999999999,-3.9574999999999996,-1.5329999999999995
0.84,224,112,112,10,6,2,106,0.75,0.05357142857142857,0.017857142857142856,0.9464285714285714,5.557666666666667,3.666499999999999,-3.9574999999999996,-1.5329999999999995
0.85,224,112,112,4,1,2,111,0.3333333333333333,0.008928571428571428,0.017857142857142856,0.9910714285714286,6.166,6.166,-4.465999999999999,-4.465999999999999
0.86,224,112,112,4,1,2,111,0.3333333333333333,0.008928571428571428,0.017857142857142856,0.9910714285714286,6.166,6.166,-4.465999999999999,-4.465999999999999
0.87,224,112,112,1,0,0,112,,0.0,0.0,1.0,,,,
0.88,224,112,112,1,0,0,112,,0.0,0.0,1.0,,,,
0.89,224,112,112,1,0,0,112,,0.0,0.0,1.0,,,,
0.9,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.91,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.92,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.93,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.94,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.95,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.96,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.97,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.98,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
0.99,224,112,112,0,0,0,112,,0.0,0.0,1.0,,,,
