threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.1,224,112,112,211,107,101,5,0.5144230769230769,0.9553571428571429,0.9017857142857143,0.044642857142857144,15.632168224299063,17.43,-13.959504672897198,-15.7
0.11,224,112,112,211,107,101,5,0.5144230769230769,0.9553571428571429,0.9017857142857143,0.044642857142857144,15.445252336448597,17.367,-13.77258878504673,-15.667000000000002
0.12,224,112,112,207,107,97,5,0.5245098039215687,0.9553571428571429,0.8660714285714286,0.044642857142857144,15.305065420560746,17.367,-13.632401869158882,-15.667000000000002
0.13,224,112,112,207,107,97,5,0.5245098039215687,0.9553571428571429,0.8660714285714286,0.044642857142857144,15.277028037383175,17.367,-13.604364485981312,-15.667000000000002
0.14,224,112,112,207,107,97,5,0.5245098039215687,0.9553571428571429,0.8660714285714286,0.044642857142857144,15.005999999999998,17.364,-13.333336448598132,-15.633
0.15,224,112,112,206,105,96,7,0.5223880597014925,0.9375,0.8571428571428571,0.0625,15.032780952380955,17.267,-13.350790476190475,-15.611
0.16,224,112,112,206,104,96,8,0.52,0.9285714285714286,0.8571428571428571,0.07142857142857142,15.06839423076923,17.3155,-13.399451923076924,-15.622
0.17,224,112,112,203,103,94,9,0.5228426395939086,0.9196428571428571,0.8392857142857143,0.08035714285714286,15.062611650485433,17.25,-13.382961165048547,-15.433
0.18,224,112,112,203,101,94,11,0.517948717948718,0.9017857142857143,0.8392857142857143,0.09821428571428571,15.058237623762375,17.25,-13.36711881188119,-15.417000000000002
0.19,224,112,112,202,99,94,13,0.5129533678756477,0.8839285714285714,0.8392857142857143,0.11607142857142858,15.153525252525252,17.267,-13.44860606060606,-15.433
0.2,224,112,112,201,99,93,13,0.515625,0.8839285714285714,0.8303571428571429,0.11607142857142858,15.092919191919192,17.25,-13.388,-15.417000000000002
0.21,224,112,112,198,98,90,14,0.5212765957446809,0.875,0.8035714285714286,0.125,15.11122448979592,17.2485,-13.408979591836735,-15.3165
0.22,224,112,112,195,96,90,16,0.5161290322580645,0.8571428571428571,0.8035714285714286,0.14285714285714285,15.090333333333334,17.2485,-13.375541666666665,-15.376
0.23,224,112,112,195,96,90,16,0.5161290322580645,0.8571428571428571,0.8035714285714286,0.14285714285714285,15.03825,17.2485,-13.323458333333333,-15.376
0.24,224,112,112,194,94,90,18,0.5108695652173914,0.8392857142857143,0.8035714285714286,0.16071428571428573,15.046585106382977,17.307000000000002,-13.310202127659577,-15.376
0.25,224,112,112,191,94,87,18,0.5193370165745856,0.8392857142857143,0.7767857142857143,0.16071428571428573,15.025308510638297,17.307000000000002,-13.288925531914897,-15.376
0.26,224,112,112,189,93,85,19,0.5224719101123596,0.8303571428571429,0.7589285714285714,0.16964285714285715,15.002279569892472,17.25,-13.273752688172046,-15.352
0.27,224,112,112,189,93,85,19,0.5224719101123596,0.8303571428571429,0.7589285714285714,0.16964285714285715,14.905505376344086,17.25,-13.17697849462366,-15.352
0.28,224,112,112,188,92,84,20,0.5227272727272727,0.8214285714285714,0.75,0.17857142857142858,14.858467391304346,17.307000000000002,-13.132163043478261,-15.3165
0.29,224,112,112,188,92,84,20,0.5227272727272727,0.8214285714285714,0.75,0.17857142857142858,14.56498913043478,17.2485,-12.838684782608697,-15.257
0.3,224,112,112,185,92,82,20,0.5287356321839081,0.8214285714285714,0.7321428571428571,0.17857142857142858,14.521510869565216,17.191499999999998,-12.795206521739132,-15.104000000000001
0.31,224,112,112,184,92,81,20,0.5317919075144508,0.8214285714285714,0.7232142857142857,0.17857142857142858,14.369336956521737,17.1415,-12.643032608695654,-14.9715
0.32,224,112,112,182,91,80,21,0.5321637426900585,0.8125,0.7142857142857143,0.1875,14.287923076923077,17.107,-12.58334065934066,-14.933
