threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.1,224,112,112,218,111,106,1,0.511520737327189,0.9910714285714286,0.9464285714285714,0.008928571428571428,16.503450450450448,18.43,-14.833540540540543,-16.7
0.11,224,112,112,218,110,106,2,0.5092592592592593,0.9821428571428571,0.9464285714285714,0.017857142857142856,16.500754545454544,18.386000000000003,-14.820818181818186,-16.683500000000002
0.12,224,112,112,216,109,105,3,0.5093457943925234,0.9732142857142857,0.9375,0.026785714285714284,16.26155963302752,18.367,-14.593477064220187,-16.667
0.13,224,112,112,216,109,105,3,0.5093457943925234,0.9732142857142857,0.9375,0.026785714285714284,16.234036697247703,18.367,-14.565954128440369,-16.667
0.14,224,112,112,214,107,104,5,0.5071090047393365,0.9553571428571429,0.9285714285714286,0.044642857142857144,16.333102803738317,18.367,-14.66043925233645,-16.667
0.15,224,112,112,213,106,103,6,0.507177033492823,0.9464285714285714,0.9196428571428571,0.05357142857142857,16.242849056603774,18.332,-14.562264150943397,-16.634999999999998
0.16,224,112,112,213,106,103,6,0.507177033492823,0.9464285714285714,0.9196428571428571,0.05357142857142857,16.167377358490565,18.332,-14.48679245283019,-16.634999999999998
0.17,224,112,112,212,106,102,6,0.5096153846153846,0.9464285714285714,0.9107142857142857,0.05357142857142857,16.016433962264152,18.2835,-14.335849056603776,-16.622
0.18,224,112,112,211,106,101,6,0.5120772946859904,0.9464285714285714,0.9017857142857143,0.05357142857142857,15.846622641509434,18.258499999999998,-14.166037735849057,-16.425
0.19,224,112,112,209,106,100,6,0.5145631067961165,0.9464285714285714,0.8928571428571429,0.05357142857142857,15.761716981132075,18.258499999999998,-14.0811320754717,-16.425
0.2,224,112,112,209,106,100,6,0.5145631067961165,0.9464285714285714,0.8928571428571429,0.05357142857142857,15.535301886792453,18.2485,-13.854716981132077,-16.4085
0.21,224,112,112,209,104,100,8,0.5098039215686274,0.9285714285714286,0.8928571428571429,0.07142857142857142,15.614826923076922,18.2485,-13.924038461538462,-16.316499999999998
0.22,224,112,112,208,104,99,8,0.5123152709359606,0.9285714285714286,0.8839285714285714,0.07142857142857142,15.54751923076923,18.240000000000002,-13.85673076923077,-16.316499999999998
0.23,224,112,112,208,103,99,9,0.5099009900990099,0.9196428571428571,0.8839285714285714,0.08035714285714286,15.594902912621356,18.247,-13.89579611650486,-16.352
0.24,224,112,112,205,103,96,9,0.5175879396984925,0.9196428571428571,0.8571428571428571,0.08035714285714286,15.556067961165045,18.247,-13.85696116504855,-16.281
0.25,224,112,112,204,103,95,9,0.5202020202020202,0.9196428571428571,0.8482142857142857,0.08035714285714286,15.255097087378637,18.233,-13.555990291262141,-16.233
