threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.1,224,112,112,218,112,106,0,0.5137614678899083,1.0,0.9464285714285714,0.0,17.669062500000003,19.474,-16.008928571428573,-17.75
0.11,224,112,112,218,112,106,0,0.5137614678899083,1.0,0.9464285714285714,0.0,17.615491071428572,19.474,-15.955357142857142,-17.75
0.12,224,112,112,216,112,104,0,0.5185185185185185,1.0,0.9285714285714286,0.0,17.544062500000003,19.474,-15.883928571428571,-17.75
0.13,224,112,112,215,112,103,0,0.5209302325581395,1.0,0.9196428571428571,0.0,17.427991071428572,19.474,-15.767857142857142,-17.73
0.14,224,112,112,215,111,103,1,0.5186915887850467,0.9910714285714286,0.9196428571428571,0.008928571428571428,17.523738738738736,19.481,-15.85375675675676,-17.727
0.15,224,112,112,213,109,102,3,0.5165876777251185,0.9732142857142857,0.9107142857142857,0.026785714285714284,17.653825688073393,19.481,-15.979311926605506,-17.727
0.16,224,112,112,212,109,101,3,0.5190476190476191,0.9732142857142857,0.9017857142857143,0.026785714285714284,17.617128440366972,19.481,-15.942614678899083,-17.727
0.17,224,112,112,212,108,101,4,0.5167464114832536,0.9642857142857143,0.9017857142857143,0.03571428571428571,17.326064814814814,19.474,-15.641370370370373,-17.652
0.18,224,112,112,211,107,101,5,0.5144230769230769,0.9553571428571429,0.9017857142857143,0.044642857142857144,17.2863738317757,19.467,-15.613710280373834,-17.637
0.19,224,112,112,210,107,100,5,0.5169082125603864,0.9553571428571429,0.8928571428571429,0.044642857142857144,17.202261682242987,19.467,-15.529598130841123,-17.637
0.2,224,112,112,210,107,100,5,0.5169082125603864,0.9553571428571429,0.8928571428571429,0.044642857142857144,16.977962616822428,19.467,-15.305299065420563,-17.637
0.21,224,112,112,209,107,99,5,0.5194174757281553,0.9553571428571429,0.8839285714285714,0.044642857142857144,16.94992523364486,19.467,-15.277261682242992,-17.433
0.22,224,112,112,209,104,99,8,0.5123152709359606,0.9285714285714286,0.8839285714285714,0.07142857142857142,17.17091346153846,19.474,-15.48076923076923,-17.558
0.23,224,112,112,208,104,98,8,0.5148514851485149,0.9285714285714286,0.875,0.07142857142857142,17.132451923076925,19.474,-15.442307692307692,-17.558
0.24,224,112,112,208,102,98,10,0.51,0.9107142857142857,0.875,0.08928571428571429,17.415029411764703,19.500500000000002,-15.73359803921569,-17.634999999999998
0.25,224,112,112,208,101,98,11,0.507537688442211,0.9017857142857143,0.875,0.09821428571428571,17.439930693069307,19.481,-15.755386138613865,-17.633
0.26,224,112,112,205,99,97,13,0.5051020408163265,0.8839285714285714,0.8660714285714286,0.11607142857142858,17.744525252525253,19.52,-16.047838383838386,-17.637
0.27,224,112,112,203,98,95,14,0.5077720207253886,0.875,0.8482142857142857,0.125,17.733071428571428,19.5265,-16.031316326530614,-17.652
0.28,224,112,112,201,97,94,15,0.5078534031413613,0.8660714285714286,0.8392857142857143,0.13392857142857142,17.69560824742268,19.533,-15.987319587628864,-17.667
0.29,224,112,112,200,95,94,17,0.5026455026455027,0.8482142857142857,0.8392857142857143,0.15178571428571427,17.57592631578947,19.52,-15.853410526315793,-17.667
0.3,224,112,112,198,95,93,17,0.5053191489361702,0.8482142857142857,0.8303571428571429,0.15178571428571427,17.533821052631577,19.481,-15.811305263157898,-17.637
0.31,224,112,112,198,95,93,17,0.5053191489361702,0.8482142857142857,0.8303571428571429,0.15178571428571427,17.439084210526314,19.467,-15.716568421052635,-17.483
0.32,224,112,112,197,95,92,17,0.5080213903743316,0.8482142857142857,0.8214285714285714,0.15178571428571427,17.37592631578947,19.433,-15.653410526315792,-17.433
0.33,224,112,112,195,95,90,17,0.5135135135135135,0.8482142857142857,0.8035714285714286,0.15178571428571427,17.302242105263154,19.433,-15.579726315789477,-17.417
0.34,224,112,112,193,95,88,17,0.5191256830601093,0.8482142857142857,0.7857142857142857,0.15178571428571427,17.186452631578945,19.433,-15.463936842105266,-17.4
0.35,224,112,112,193,95,88,17,0.5191256830601093,0.8482142857142857,0.7857142857142857,0.15178571428571427,16.860136842105263,19.405,-15.137621052631582,-17.4
0.36,224,112,112,188,94,86,18,0.5222222222222223,0.8392857142857143,0.7678571428571429,0.16071428571428573,16.643404255319147,19.386000000000003,-14.923127659574472,-17.320999999999998
0.37,224,112,112,185,94,83,18,0.5310734463276836,0.8392857142857143,0.7410714285714286,0.16071428571428573,16.4731914893617,19.352,-14.752914893617024,-17.261499999999998
0.38,224,112,112,183,93,83,19,0.5284090909090909,0.8303571428571429,0.7410714285714286,0.16964285714285715,16.540989247311828,19.364,-14.810139784946239,-17.29
0.39,224,112,112,178,93,79,19,0.5406976744186046,0.8303571428571429,0.7053571428571429,0.16964285714285715,16.476473118279568,19.364,-14.745623655913981,-17.29
0.4,224,112,112,177,93,78,19,0.543859649122807,0.8303571428571429,0.6964285714285714,0.16964285714285715,16.293677419354836,19.34,-14.562827956989251,-17.233
0.41,224,112,112,175,93,76,19,0.5502958579881657,0.8303571428571429,0.6785714285714286,0.16964285714285715,16.207655913978492,19.247,-14.476806451612907,-17.233
0.42,224,112,112,171,93,72,19,0.5636363636363636,0.8303571428571429,0.6428571428571429,0.16964285714285715,16.121634408602148,19.233,-14.390784946236563,-17.233
0.43,224,112,112,164,92,66,20,0.5822784810126582,0.8214285714285714,0.5892857142857143,0.17857142857142858,16.18732608695652,19.183,-14.447315217391305,-17.200000000000003
0.44,224,112,112,164,90,66,22,0.5769230769230769,0.8035714285714286,0.5892857142857143,0.19642857142857142,16.005933333333335,19.240000000000002,-14.258000000000001,-17.233
0.45,224,112,112,159,90,63,22,0.5882352941176471,0.8035714285714286,0.5625,0.19642857142857142,15.872600000000002,19.119999999999997,-14.124666666666666,-17.104
0.46,224,112,112,156,89,62,23,0.5894039735099338,0.7946428571428571,0.5535714285714286,0.20535714285714285,15.556191011235958,19.067,-13.834685393258425,-16.8
0.47,224,112,112,156,89,62,23,0.5894039735099338,0.7946428571428571,0.5535714285714286,0.20535714285714285,15.522483146067419,19.067,-13.800977528089886,-16.8
0.48,224,112,112,154,89,60,23,0.5973154362416108,0.7946428571428571,0.5357142857142857,0.20535714285714285,15.46630337078652,19.067,-13.744797752808987,-16.785
0.49,224,112,112,151,87,58,25,0.6,0.7767857142857143,0.5178571428571429,0.22321428571428573,15.261965517241377,19.045,-13.5756091954023,-16.733
