threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.24,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.133348214285714,19.302500000000002,-16.473214285714285,-17.700000000000003
0.25,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.12888392857143,19.2915,-16.46875,-17.667
0.26,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.119955357142857,19.2915,-16.459821428571427,-17.667
0.27,224,112,112,224,112,112,0,0.5,1.0,1.0,0.0,18.00388392857143,19.283,-16.34375,-17.636499999999998
0.28,224,112,112,224,111,112,1,0.4977578475336323,0.9910714285714286,1.0,0.008928571428571428,18.133117117117113,19.283,-16.47513513513514,-17.64
0.29,224,112,112,224,111,112,1,0.4977578475336323,0.9910714285714286,1.0,0.008928571428571428,18.025009009009004,19.283,-16.36702702702703,-17.633
0.3,224,112,112,224,111,112,1,0.4977578475336323,0.9910714285714286,1.0,0.008928571428571428,17.98897297297297,19.283,-16.330990990990994,-17.633
0.31,224,112,112,224,111,112,1,0.4977578475336323,0.9910714285714286,1.0,0.008928571428571428,17.853837837837833,19.167,-16.19585585585586,-17.6
0.32,224,112,112,224,110,112,2,0.4954954954954955,0.9821428571428571,1.0,0.017857142857142856,17.848872727272724,19.225,-16.18339090909091,-17.55
0.33,224,112,112,223,109,111,3,0.4954545454545455,0.9732142857142857,0.9910714285714286,0.026785714285714284,17.916972477064217,19.283,-16.238045871559635,-17.6
0.34,224,112,112,223,108,111,4,0.4931506849315068,0.9642857142857143,0.9910714285714286,0.03571428571428571,17.85787962962963,19.225,-16.18162037037037,-17.616500000000002
0.35,224,112,112,222,107,110,5,0.4930875576036866,0.9553571428571429,0.9821428571428571,0.044642857142857144,17.745336448598128,19.167,-16.062130841121498,-17.6
0.36,224,112,112,219,106,109,6,0.4930232558139535,0.9464285714285714,0.9732142857142857,0.05357142857142857,17.58530188679245,19.119500000000002,-15.895150943396228,-17.484
0.37,224,112,112,216,105,108,7,0.49295774647887325,0.9375,0.9642857142857143,0.0625,17.6036,19.167,-15.902742857142858,-17.468
0.38,224,112,112,213,105,105,7,0.5,0.9375,0.9375,0.0625,17.427409523809523,19.167,-15.72655238095238,-17.442
0.39,224,112,112,210,104,103,8,0.5024154589371981,0.9285714285714286,0.9196428571428571,0.07142857142857142,17.466509615384616,19.167,-15.760182692307692,-17.455
0.4,224,112,112,207,104,100,8,0.5098039215686274,0.9285714285714286,0.8928571428571429,0.07142857142857142,17.187663461538463,19.052500000000002,-15.481336538461537,-17.3335
0.41,224,112,112,202,104,95,8,0.5226130653266332,0.9285714285714286,0.8482142857142857,0.07142857142857142,16.923240384615386,19.0265,-15.21691346153846,-17.2665
0.42,224,112,112,191,103,84,9,0.5508021390374331,0.9196428571428571,0.75,0.08035714285714286,16.790223300970872,18.981,-15.074621359223304,-17.227
0.43,224,112,112,188,101,82,11,0.5519125683060109,0.9017857142857143,0.7321428571428571,0.09821428571428571,16.557574257425742,18.933,-14.859841584158417,-17.2
0.44,224,112,112,185,99,81,13,0.55,0.8839285714285714,0.7232142857142857,0.11607142857142858,16.303464646464647,18.905,-14.61357575757576,-17.111
0.45,224,112,112,177,97,75,15,0.563953488372093,0.8660714285714286,0.6696428571428571,0.13392857142857142,15.85020618556701,18.733,-14.173134020618555,-16.852
0.46,224,112,112,168,94,69,18,0.5766871165644172,0.8392857142857143,0.6160714285714286,0.16071428571428573,15.774627659574467,18.65,-14.097563829787237,-16.820999999999998
0.47,224,112,112,157,90,61,22,0.5960264900662252,0.8035714285714286,0.5446428571428571,0.19642857142857142,14.940011111111112,18.293,-13.265466666666667,-16.601
0.48,224,112,112,150,83,56,29,0.5971223021582733,0.7410714285714286,0.5,0.25892857142857145,14.842650602409636,18.581,-13.143024096385544,-16.475
0.49,224,112,112,131,75,44,37,0.6302521008403361,0.6696428571428571,0.39285714285714285,0.33035714285714285,14.521493333333332,18.285,-12.763306666666669,-16.468
0.5,224,112,112,119,70,40,42,0.6363636363636364,0.625,0.35714285714285715,0.375,14.001271428571428,17.686999999999998,-12.279914285714286,-15.9165
0.51,224,112,112,113,62,38,50,0.62,0.5535714285714286,0.3392857142857143,0.44642857142857145,14.450435483870969,16.1585,-12.65525806451613,-14.700000000000001
0.52,224,112,112,103,60,33,52,0.6451612903225806,0.5357142857142857,0.29464285714285715,0.4642857142857143,14.354516666666667,16.2175,-12.535283333333334,-14.417000000000002
0.53,224,112,112,98,57,28,55,0.6705882352941176,0.5089285714285714,0.25,0.49107142857142855,13.853175438596491,16.285,-12.017192982456141,-14.167000000000002
0.54,224,112,112,88,53,25,59,0.6794871794871795,0.4732142857142857,0.22321428571428573,0.5267857142857143,13.263150943396226,15.567,-11.427301886792451,-13.667000000000002
0.55,224,112,112,81,46,21,66,0.6865671641791045,0.4107142857142857,0.1875,0.5892857142857143,12.875021739130434,14.467,-11.013217391304348,-12.645999999999999
